53,0,33,0,48,0,26,0,33,0,27,0,30,0,22,0,33,0,22,0,23,0,30,0,31,0,25,0,25,0,29,0,15,0,16,0,12,0,12,0,14,0,15,0,21,0,28,0,33,0,23,0,17,0,26,0,24,0,15,0,9,0,15,0,14,0,16,0,31,0,28,0,45,0,36,0,47,0,41,0,24,0,21,0,17,0,21,0,28,0,38,0,35,0,44,0,18,0,23,0,21,0,32,0,20,0,17,0,16,0,30,0,30,0,30,0,26,0,18,0,16,0,38,0,37,0,30,0,24,0,16,0,26,0,35,0,32,0,21,0,11,0,5,0,4,0,10,0,11,0,15,0,7,0,14,0,10,0,4,0,4,0,13,0,18,0,25,0,11,0,10,0,11,0,18,0,16,0,22,0,32,0,21,0,21,0,31,0,37,0,26,0,38,0,27,0,33,0,23,0,9,0,18,0,30,0,18,0,22,0,28,0,32,0,16,0,34,0,45,0,42,0,49,0,47,0,51,0,54,0,37,0,38,0,31,0,31,0,16,0,10,0,18,0,15,0,22,0,34,0,41,0,27,0,20,0,20,0,22,0,23,0,35,0,26,0,26,0,21,0,29,0,26,0,28,0,25,0,25,0,25,0,39,0,44,0,37,0,38,0,50,0,40,0,40,0,39,0,37,0
0,45,0,33,0,34,0,32,0,26,0,26,0,26,0,28,0,22,0,31,0,30,0,25,0,32,0,26,0,29,0,19,0,19,0,17,0,17,0,12,0,7,0,10,0,18,0,28,0,25,0,21,0,19,0,32,0,21,0,13,0,6,0,11,0,12,0,20,0,40,0,28,0,36,0,44,0,40,0,27,0,29,0,21,0,18,0,27,0,25,0,37,0,39,0,24,0,18,0,25,0,21,0,31,0,15,0,14,0,23,0,27,0,27,0,31,0,19,0,11,0,27,0,39,0,32,0,28,0,20,0,18,0,30,0,25,0,22,0,17,0,7,0,3,0,8,0,12,0,9,0,9,0,10,0,16,0,5,0,5,0,8,0,11,0,25,0,14,0,16,0,15,0,22,0,20,0,25,0,35,0,30,0,27,0,36,0,33,0,33,0,39,0,31,0,28,0,26,0,11,0,12,0,20,0,16,0,22,0,30,0,35,0,33,0,29,0,40,0,49,0,43,0,45,0,41,0,53,0,42,0,23,0,38,0,30,0,26,0,18,0,21,0,26,0,21,0,17,0,32,0,32,0,19,0,21,0,20,0,23,0,25,0,33,0,26,0,25,0,23,0,22,0,25,0,21,0,26,0,20,0,27,0,37,0,39,0,49,0,53,0,49,0,35,0,45,0,38,0,43
33,0,43,0,35,0,23,0,29,0,36,0,20,0,30,0,35,0,26,0,38,0,35,0,30,0,35,0,22,0,27,0,25,0,17,0,12,0,13,0,13,0,5,0,16,0,14,0,24,0,21,0,21,0,21,0,25,0,22,0,9,0,8,0,10,0,13,0,20,0,26,0,29,0,40,0,36,0,34,0,23,0,19,0,22,0,32,0,12,0,19,0,46,0,46,0,18,0,19,0,23,0,26,0,25,0,13,0,21,0,21,0,24,0,28,0,35,0,10,0,22,0,29,0,35,0,29,0,22,0,13,0,18,0,22,0,23,0,15,0,11,0,11,0,5,0,12,0,8,0,4,0,11,0,10,0,18,0,6,0,9,0,10,0,21,0,18,0,18,0,12,0,27,0,21,0,23,0,36,0,34,0,25,0,29,0,32,0,34,0,34,0,38,0,21,0,20,0,20,0,11,0,22,0,10,0,12,0,21,0,33,0,44,0,41,0,39,0,47,0,39,0,42,0,39,0,48,0,29,0,33,0,30,0,24,0,24,0,23,0,19,0,30,0,19,0,11,0,16,0,21,0,16,0,15,0,31,0,14,0,28,0,27,0,33,0,37,0,19,0,22,0,23,0,23,0,27,0,22,0,19,0,26,0,32,0,34,0,55,0,51,0,37,0,56,0,35,0,36,0
0,40,0,32,0,37,0,22,0,35,0,36,0,27,0,31,0,34,0,27,0,40,0,47,0,28,0,27,0,24,0,32,0,17,0,10,0,6,0,19,0,9,0,12,0,17,0,22,0,24,0,20,0,27,0,26,0,20,0,20,0,12,0,10,0,10,0,21,0,14,0,16,0,29,0,37,0,30,0,21,0,13,0,20,0,23,0,17,0,8,0,34,0,54,0,36,0,15,0,17,0,23,0,25,0,14,0,21,0,30,0,17,0,27,0,41,0,22,0,28,0,25,0,26,0,35,0,25,0,15,0,9,0,18,0,19,0,14,0,8,0,18,0,5,0,6,0,7,0,8,0,9,0,11,0,20,0,18,0,7,0,7,0,20,0,22,0,16,0,17,0,11,0,34,0,18,0,31,0,31,0,21,0,25,0,18,0,26,0,22,0,39,0,26,0,15,0,13,0,21,0,13,0,15,0,10,0,16,0,31,0,39,0,40,0,38,0,42,0,44,0,53,0,39,0,42,0,32,0,38,0,28,0,29,0,24,0,23,0,22,0,23,0,21,0,7,0,11,0,17,0,14,0,16,0,18,0,20,0,21,0,33,0,30,0,43,0,34,0,26,0,19,0,22,0,24,0,16,0,26,0,32,0,23,0,40,0,35,0,58,0,50,0,41,0,45,0,34,0,32
32,0,35,0,33,0,24,0,39,0,31,0,34,0,35,0,28,0,23,0,33,0,48,0,27,0,25,0,29,0,25,0,21,0,11,0,14,0,15,0,13,0,16,0,12,0,21,0,28,0,20,0,25,0,30,0,25,0,18,0,18,0,9,0,9,0,22,0,15,0,11,0,24,0,19,0,29,0,28,0,18,0,13,0,16,0,17,0,9,0,18,0,29,0,32,0,18,0,9,0,29,0,32,0,22,0,11,0,27,0,30,0,18,0,36,0,40,0,33,0,35,0,28,0,26,0,37,0,28,0,9,0,15,0,13,0,13,0,4,0,16,0,9,0,3,0,7,0,10,0,16,0,14,0,14,0,22,0,15,0,11,0,9,0,25,0,20,0,21,0,15,0,21,0,32,0,34,0,35,0,17,0,24,0,23,0,16,0,13,0,30,0,40,0,23,0,17,0,14,0,9,0,15,0,9,0,18,0,35,0,32,0,38,0,31,0,41,0,47,0,46,0,33,0,43,0,35,0,27,0,30,0,40,0,29,0,22,0,31,0,15,0,28,0,15,0,8,0,19,0,24,0,18,0,14,0,22,0,20,0,27,0,40,0,30,0,38,0,36,0,22,0,26,0,19,0,18,0,23,0,42,0,37,0,36,0,43,0,49,0,57,0,50,0,36,0,40,0,34,0
0,33,0,27,0,29,0,33,0,35,0,30,0,37,0,37,0,24,0,25,0,31,0,27,0,23,0,28,0,19,0,15,0,15,0,16,0,22,0,16,0,12,0,17,0,12,0,31,0,30,0,24,0,27,0,23,0,24,0,14,0,9,0,9,0,18,0,12,0,8,0,15,0,29,0,18,0,28,0,24,0,18,0,8,0,16,0,9,0,13,0,14,0,22,0,14,0,10,0,13,0,37,0,23,0,9,0,15,0,27,0,30,0,21,0,41,0,33,0,43,0,28,0,27,0,31,0,47,0,16,0,15,0,12,0,8,0,5,0,8,0,11,0,7,0,9,0,17,0,24,0,26,0,15,0,22,0,20,0,23,0,10,0,17,0,16,0,23,0,11,0,17,0,36,0,36,0,42,0,21,0,25,0,22,0,22,0,16,0,20,0,36,0,29,0,21,0,13,0,17,0,15,0,14,0,13,0,25,0,38,0,40,0,38,0,41,0,46,0,42,0,35,0,37,0,43,0,27,0,25,0,33,0,41,0,28,0,19,0,24,0,24,0,24,0,15,0,9,0,20,0,25,0,14,0,18,0,27,0,30,0,27,0,32,0,36,0,49,0,34,0,25,0,24,0,22,0,21,0,41,0,53,0,31,0,34,0,50,0,50,0,56,0,35,0,32,0,37,0,26
27,0,29,0,34,0,36,0,30,0,45,0,42,0,34,0,30,0,20,0,21,0,16,0,20,0,18,0,22,0,11,0,15,0,11,0,17,0,21,0,17,0,11,0,21,0,26,0,32,0,23,0,24,0,22,0,30,0,21,0,9,0,10,0,8,0,11,0,4,0,10,0,20,0,33,0,26,0,31,0,28,0,13,0,10,0,8,0,13,0,9,0,10,0,20,0,10,0,12,0,21,0,20,0,9,0,14,0,18,0,29,0,28,0,35,0,40,0,47,0,34,0,21,0,24,0,45,0,37,0,20,0,18,0,8,0,7,0,8,0,14,0,10,0,20,0,20,0,24,0,40,0,29,0,23,0,32,0,21,0,16,0,9,0,19,0,14,0,17,0,10,0,33,0,36,0,44,0,31,0,18,0,19,0,15,0,17,0,20,0,31,0,32,0,26,0,24,0,18,0,12,0,20,0,19,0,18,0,29,0,32,0,42,0,44,0,51,0,70,0,33,0,33,0,49,0,41,0,26,0,50,0,33,0,31,0,28,0,22,0,32,0,25,0,23,0,11,0,16,0,16,0,20,0,19,0,13,0,33,0,28,0,27,0,43,0,47,0,40,0,23,0,14,0,26,0,18,0,40,0,40,0,25,0,25,0,43,0,52,0,56,0,38,0,25,0,27,0,33,0
0,25,0,36,0,43,0,40,0,33,0,41,0,33,0,26,0,24,0,26,0,20,0,8,0,18,0,16,0,14,0,12,0,8,0,11,0,13,0,20,0,15,0,20,0,26,0,27,0,23,0,27,0,18,0,25,0,19,0,12,0,11,0,6,0,10,0,7,0,9,0,13,0,26,0,37,0,29,0,27,0,23,0,15,0,19,0,18,0,9,0,13,0,19,0,14,0,8,0,16,0,19,0,16,0,16,0,10,0,27,0,29,0,33,0,40,0,36,0,44,0,27,0,22,0,31,0,43,0,30,0,16,0,11,0,10,0,8,0,16,0,15,0,21,0,20,0,27,0,35,0,28,0,27,0,38,0,19,0,15,0,19,0,15,0,15,0,18,0,18,0,16,0,26,0,41,0,21,0,24,0,8,0,18,0,14,0,26,0,13,0,26,0,28,0,24,0,26,0,19,0,20,0,25,0,18,0,21,0,28,0,34,0,43,0,60,0,60,0,55,0,40,0,40,0,49,0,40,0,52,0,40,0,29,0,24,0,27,0,18,0,41,0,27,0,21,0,23,0,18,0,23,0,26,0,17,0,17,0,24,0,32,0,37,0,42,0,37,0,27,0,19,0,24,0,14,0,26,0,38,0,33,0,20,0,34,0,40,0,60,0,44,0,33,0,32,0,31,0,33
32,0,32,0,33,0,36,0,35,0,29,0,21,0,24,0,22,0,33,0,22,0,12,0,14,0,11,0,13,0,19,0,10,0,18,0,9,0,20,0,16,0,17,0,26,0,17,0,24,0,29,0,30,0,18,0,12,0,12,0,7,0,9,0,11,0,7,0,11,0,7,0,15,0,28,0,30,0,18,0,29,0,25,0,29,0,32,0,18,0,11,0,22,0,19,0,8,0,9,0,18,0,17,0,18,0,12,0,20,0,32,0,24,0,37,0,33,0,38,0,27,0,29,0,22,0,26,0,29,0,23,0,11,0,4,0,8,0,14,0,14,0,13,0,13,0,31,0,19,0,38,0,32,0,31,0,20,0,19,0,32,0,14,0,23,0,15,0,21,0,17,0,21,0,24,0,21,0,15,0,12,0,18,0,17,0,21,0,21,0,19,0,24,0,24,0,25,0,34,0,23,0,18,0,19,0,30,0,17,0,37,0,36,0,54,0,68,0,63,0,52,0,40,0,50,0,49,0,39,0,33,0,35,0,28,0,30,0,26,0,32,0,29,0,39,0,23,0,18,0,21,0,42,0,32,0,16,0,14,0,35,0,20,0,45,0,47,0,36,0,22,0,34,0,18,0,18,0,25,0,41,0,34,0,32,0,40,0,55,0,49,0,34,0,46,0,27,0,30,0
0,26,0,32,0,33,0,32,0,23,0,31,0,24,0,27,0,18,0,32,0,13,0,16,0,11,0,10,0,21,0,18,0,23,0,15,0,11,0,12,0,18,0,16,0,23,0,14,0,24,0,39,0,29,0,19,0,12,0,4,0,6,0,12,0,6,0,7,0,9,0,10,0,18,0,23,0,16,0,18,0,25,0,36,0,42,0,27,0,25,0,22,0,23,0,13,0,12,0,11,0,24,0,17,0,16,0,18,0,31,0,22,0,29,0,35,0,48,0,38,0,22,0,25,0,16,0,38,0,33,0,14,0,3,0,5,0,15,0,15,0,13,0,8,0,15,0,23,0,35,0,38,0,27,0,34,0,17,0,28,0,27,0,26,0,20,0,17,0,22,0,25,0,19,0,23,0,17,0,17,0,15,0,29,0,23,0,26,0,24,0,20,0,18,0,32,0,28,0,27,0,20,0,22,0,19,0,20,0,27,0,36,0,43,0,63,0,61,0,62,0,50,0,38,0,38,0,37,0,29,0,23,0,34,0,29,0,35,0,28,0,30,0,29,0,23,0,21,0,25,0,29,0,46,0,31,0,16,0,27,0,25,0,37,0,56,0,51,0,33,0,24,0,29,0,30,0,18,0,41,0,37,0,42,0,40,0,50,0,47,0,45,0,30,0,43,0,44,0,35
31,0,28,0,34,0,33,0,24,0,25,0,33,0,25,0,25,0,26,0,22,0,13,0,12,0,9,0,9,0,16,0,29,0,15,0,8,0,6,0,6,0,16,0,21,0,21,0,22,0,36,0,36,0,24,0,16,0,13,0,11,0,4,0,7,0,6,0,2,0,8,0,13,0,23,0,15,0,15,0,24,0,25,0,54,0,44,0,29,0,29,0,30,0,15,0,17,0,20,0,21,0,17,0,19,0,21,0,25,0,22,0,19,0,38,0,44,0,37,0,29,0,24,0,23,0,26,0,44,0,23,0,16,0,10,0,10,0,20,0,15,0,14,0,14,0,25,0,23,0,24,0,29,0,28,0,30,0,26,0,23,0,29,0,25,0,16,0,19,0,20,0,19,0,22,0,23,0,31,0,15,0,20,220,249,220,250,220,240,220,250,220,242,220,26,0,28,0,25,0,19,0,37,0,23,0,18,0,18,0,29,0,37,0,44,0,63,0,50,0,56,0,29,0,37,0,25,0,30,0,21,0,26,0,24,0,30,0,23,0,29,0,29,0,13,0,25,0,32,210,237,210,243,210,250,210,244,210,239,210,20,0,34,0,45,0,51,0,43,0,23,0,29,0,34,0,20,0,37,0,25,0,45,0,56,0,42,0,47,0,38,0,36,0,43,0,40,0,47,0
0,30,0,38,0,29,0,31,0,31,0,33,0,28,0,21,0,31,0,23,0,12,0,10,0,7,0,5,0,14,0,19,0,17,0,5,0,10,0,5,0,9,0,18,0,22,0,20,0,33,0,39,0,27,0,19,0,18,0,17,0,6,0,2,0,5,0,4,0,8,0,6,0,15,0,23,0,15,0,20,0,30,0,34,0,55,0,41,0,32,0,32,0,14,0,28,0,24,0,26,0,20,0,16,0,34,0,22,0,19,0,24,0,32,0,39,0,30,0,27,0,27,0,255,230,254,230,260,230,261,230,257,230,243,0,14,0,18,0,17,0,19,0,16,0,13,0,30,0,23,0,25,0,29,0,26,0,19,0,21,0,29,0,22,0,21,0,16,0,22,0,13,0,17,0,27,0,27,0,28,0,9,0,243,220,252,220,242,220,250,220,244,220,246,0,28,0,29,0,21,0,28,0,26,0,18,0,24,0,21,0,35,0,48,0,59,0,57,0,60,0,51,0,29,0,32,0,24,0,37,0,23,0,26,0,22,0,32,0,27,0,24,0,21,0,25,0,42,0,241,210,245,210,244,210,261,210,240,210,239,0,33,0,34,0,52,0,34,0,30,0,22,0,29,0,23,0,28,0,24,0,27,0,58,0,64,0,54,0,32,0,42,0,40,0,58,0,38,0,30
40,0,34,0,30,0,27,0,48,0,38,0,41,0,19,0,23,0,21,0,14,250,261,250,264,250,255,250,264,250,273,250,9,0,7,0,9,0,10,0,5,0,13,0,20,0,14,0,25,0,40,0,22,0,24,0,23,0,8,0,13,0,5,0,2,0,9,0,12,0,250,240,246,240,258,240,252,240,256,240,262,0,27,0,43,0,45,0,47,0,25,0,21,0,24,0,27,0,39,0,28,0,17,0,26,0,36,0,19,0,26,0,30,0,41,0,44,0,26,0,32,0,34,230,265,230,260,230,256,230,271,230,251,230,14,0,18,0,15,0,16,0,19,0,6,0,16,0,38,0,23,0,31,0,26,0,17,0,14,0,21,0,28,0,21,0,15,0,18,0,12,0,15,0,12,0,25,0,23,0,21,0,19,220,249,220,254,220,256,220,249,220,248,220,22,0,23,0,17,0,22,0,24,0,23,0,23,0,24,0,29,0,47,0,49,0,64,0,68,0,62,0,44,0,30,0,28,0,26,0,28,0,33,0,28,0,34,0,30,0,24,0,27,0,27,0,40,0,36,210,250,210,245,210,257,210,262,210,237,210,39,0,37,0,47,0,42,0,21,0,17,0,24,0,27,0,32,0,32,0,37,0,36,0,69,0,63,0,45,0,42,0,37,0,60,0,49,0,40,0
